JOB_NUMBER,USER,TIMESTAMP,COMMIT_ID,BRANCH,PLATFORM,MODE,VERSION,MODIFY_LOG,BUILD_ACTION,PACKAGE_MODE,IPA_METHOD,BUILD_CODE,ALIAS,PATCH_PLATFORM_MODE,PATCH_VERSION,PATCH_COMMIT
804,yaojunjie,1594268397443,63ed6a0f02b3a5ed409786982302474cd5a33a72,origin/lua,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,804,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
805,yaojunjie,1594275524110,2bc012a4a6fc50b2639ccfb9129cf2e99ea68179,origin/lua,ios,debug,1.1.60,UNDEFINED,build_app,UNDEFINED,adhoc ,805,805,UNDEFINED,UNDEFINED,UNDEFINED
806,zhouyuan,1594283808225,2bc012a4a6fc50b2639ccfb9129cf2e99ea68179,origin/lua,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,806,UNDEFINED,UNDEFINED,UNDEFINED
807,yaojunjie,1594289287471,e380392db010dfef308d17911e27e13d14b1e9ad,origin/lua,ios,debug,1.1.6,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,807,807,UNDEFINED,UNDEFINED,UNDEFINED
808,yaojunjie,1594289901159,e380392db010dfef308d17911e27e13d14b1e9ad,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,808,808,UNDEFINED,UNDEFINED,UNDEFINED
809,yaojunjie,1594291032349,83790fa77ab6bbb90c15f272dee661d1aa694c9b,origin/lua,ios,debug,9.9.9,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,809,809,UNDEFINED,UNDEFINED,UNDEFINED
810,zhouyuan,1594293431054,83790fa77ab6bbb90c15f272dee661d1aa694c9b,origin/lua,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,810,UNDEFINED,UNDEFINED,UNDEFINED
811,yaojunjie,1594296622208,8be9bbff7de57f97b8d98c5009a3f75f57eb3075,origin/lua,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,811,811,UNDEFINED,UNDEFINED,UNDEFINED
812,yaojunjie,1594298445829,fbe861ee67167ad193b39a184bcbec57b64369a4,origin/lua,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,812,812,UNDEFINED,UNDEFINED,UNDEFINED
813,yaojunjie,1594302348779,e19602552adb064df3f4b4613953225b1aa0a6da,origin/lua,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,813,813,UNDEFINED,UNDEFINED,UNDEFINED
814,yaojunjie,1594303165777,e19602552adb064df3f4b4613953225b1aa0a6da,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,814,814,UNDEFINED,UNDEFINED,UNDEFINED
815,yaojunjie,1594303959996,e19602552adb064df3f4b4613953225b1aa0a6da,origin/lua,ios,debug,9.9.9,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,815,815,UNDEFINED,UNDEFINED,UNDEFINED
816,yaojunjie,1594304481701,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,816,816,UNDEFINED,UNDEFINED,UNDEFINED
817,yaojunjie,1594305189627,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,appstore,817,817,UNDEFINED,UNDEFINED,UNDEFINED
818,sagittarius,1594306054699,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,appstore,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
819,sagittarius,1594306143494,3fee2fba2eb84f33a0471238d0cd5e5775cf08fb,origin/lua,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,appstore,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
820,sagittarius,1594306350526,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,appstore,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
821,zhouyuan,1594346999662,6606735b34046df6bf52a7842775c01ff8f0c421,origin/release/v1.1.6,ios,debug_server,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,821,UNDEFINED,UNDEFINED,UNDEFINED
822,wuhao,1594348819059,faf7f0eec62fc634f5565f9cdc3f50b3a13bb5d9,origin/lua,android,release,1.1.6,测试,upload_patch,UNDEFINED,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
823,wuhao,1594350628423,1cc05d0d933170d1adb7e7ab463a8916d7f1a077,origin/lua,android,release,1.1.6,UNDEFINED,build_app,UNDEFINED,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
824,wuhao,1594355146292,e87cdd7897e7cf0e14e2462d26b7d27670e73d4a,origin/lua,android,release,1.1.6,UNDEFINED,build_app,UNDEFINED,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
825,wuhao,1594360589353,dc23c8ec055b069d193391291fc0195c1f828b53,origin/lua,android,release,1.1.6,UNDEFINED,build_app,UNDEFINED,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
826,wuhao,1594361378275,e8682d64c2afeaa59f965dfdde1b6b2b31ec8001,origin/lua,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
827,wuhao,1594361408435,e8682d64c2afeaa59f965dfdde1b6b2b31ec8001,origin/lua,android,release,1.1.6,UNDEFINED,build_app,UNDEFINED,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
828,wuhao,1594361838272,87baf805c562ff0a218e674eadd0108e81b6df06,origin/lua,android,release,1.1.6,UNDEFINED,build_app,UNDEFINED,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
829,yaojunjie,1594364682490,89912deefb62bdae4cb0a8c3be02743222025a04,origin/lua,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,829,UNDEFINED,UNDEFINED,UNDEFINED
830,sunshilong,1594369158168,273db5afbb50b2ace901cae3714e39956a9f6501,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
831,wuhao,1594377533992,46c3560de3a794736bf92a67d3a25cc915751e10,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB ,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
832,wuhao,1594377804707,46c3560de3a794736bf92a67d3a25cc915751e10,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB ,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
833,wuhao,1594378266393,46c3560de3a794736bf92a67d3a25cc915751e10,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
834,yaojunjie,1594378557978,46c3560de3a794736bf92a67d3a25cc915751e10,origin/lua,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,834,UNDEFINED,UNDEFINED,UNDEFINED
835,wuhao,1594379220249,48ea2256ea3daf083709fc57cc5df7287da26393,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,32222,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
836,wuhao,1594379844205,76712bdb50ef890cdaa309481e55537e897b66ff,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,3222,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
837,wuhao,1594380285659,76712bdb50ef890cdaa309481e55537e897b66ff,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
838,yaojunjie,1594437440848,5cdf5efa49a6e4c4e6c0abe85aba40ccaddbcb43,origin/lua,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,838,UNDEFINED,UNDEFINED,UNDEFINED
839,yaojunjie,1594606415999,d9f7ab8eb731a6f7b700e3de6db9c45936f63dc3,origin/channel/lion,ios,release,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,839,UNDEFINED,UNDEFINED,UNDEFINED
840,yaojunjie,1594626616932,8b684cc4cc79bb7401398a306ddf12f9912b2c9a,origin/channel/lion,ios,release,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,840,UNDEFINED,UNDEFINED,UNDEFINED
841,yaojunjie,1594631081859,8b684cc4cc79bb7401398a306ddf12f9912b2c9a,origin/channel/lion,ios,release,1.1.7,UNDEFINED,build_app,UNDEFINED,appstore,23,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
842,wuhao,1594715259396,36070161d7f8fd17884d004709b7f339dc18cd01,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,33221,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
843,wuhao,1594717686609,36070161d7f8fd17884d004709b7f339dc18cd01,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
844,wuhao,1594719467129,417feeb25adcbd3f663901fed6c9cd17fc9d91be,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
845,wuhao,1594722252976,dca22b4a6fb8e71b1168bdc1d5ee5d789ea383bb,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,322,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
846,wuhao,1594722820350,63676de1d9c5e1d54dcb87d98184c255aba60615,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,3222,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
847,yaojunjie,1594800096111,577bedce44fbb6ebf9e5a271d53e7be1b3ceeacf,origin/channel/lion,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,847,UNDEFINED,UNDEFINED,UNDEFINED
848,yaojunjie,1594871641126,577bedce44fbb6ebf9e5a271d53e7be1b3ceeacf,origin/channel/lion,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,848,UNDEFINED,UNDEFINED,UNDEFINED
849,yaojunjie,1594956580834,2e29edcd99840c50d6fd0d1e8b9aec69865b13d3,origin/weixutao,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,849,UNDEFINED,UNDEFINED,UNDEFINED
850,yaojunjie,1594957547636,2e29edcd99840c50d6fd0d1e8b9aec69865b13d3,origin/weixutao,android,debug,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,850,UNDEFINED,UNDEFINED,UNDEFINED
851,yaojunjie,1594977214152,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,851,UNDEFINED,UNDEFINED,UNDEFINED
852,yaojunjie,1594979316486,2e29edcd99840c50d6fd0d1e8b9aec69865b13d3,origin/weixutao,android,debug,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,852,UNDEFINED,UNDEFINED,UNDEFINED
853,wuhao,1594980779606,23e0129624d6c68aa1def186de7ed8440b5def0b,origin/weixutao,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
854,yaojunjie,1594981309790,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,debug_server,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,854,UNDEFINED,UNDEFINED,UNDEFINED
855,weixutao,1595211788723,23e0129624d6c68aa1def186de7ed8440b5def0b,origin/weixutao,ios,release,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
856,weixutao,1595213847084,23e0129624d6c68aa1def186de7ed8440b5def0b,origin/weixutao,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
857,yaojunjie,1595229504626,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,debug,1.1.7,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,841,UNDEFINED,UNDEFINED,UNDEFINED
858,sagittarius,1595233606541,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,release,1.1.7,UNDEFINED,upload_patch_choose,UNDEFINED,UNDEFINED,22,UNDEFINED,ios_debug,201838f1_1_1_7,dcf79b160011721f05bf503f3a2164932625a667
859,yaojunjie,1595243877634,dcf79b160011721f05bf503f3a2164932625a667,origin/release/v1.1.7,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,859,UNDEFINED,UNDEFINED,UNDEFINED
860,wuhao,1595304678080,83a5a0de167f783f87f868890534cc9b9acc4faf,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
861,weixutao,1595306044100,4d34b7c86bb9690f378befa834dc716422c811ef,origin/weixutao,android,debug,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
862,weixutao,1595306591206,4d34b7c86bb9690f378befa834dc716422c811ef,origin/weixutao,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
863,weixutao,1595310276612,4d34b7c86bb9690f378befa834dc716422c811ef,origin/weixutao,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
864,wuhao,1595311648026,d296e82a2973f085396d749a975de6dd42193705,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,3322,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
865,wuhao,1595313377337,65c606ee6514a4f5ab4c96b1e4563b0dff341f35,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
866,wuhao,1595313754153,02212c7eda83ecfe5f52107f843a3b0a75910db5,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,3232,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
867,wuhao,1595314449238,c9b02600de684d55dce11fa55e1f354289e7a16e,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,322,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
868,wuhao,1595314737587,24e74a1f551c880bbdb0762835599a560e098fc5,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,322,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
869,wuhao,1595315366897,70920d1e0605409d62235eb8fad03630b0b2ddcf,origin/release/v1.1.6,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
870,wuhao,1595316257832,5a5bb1704f8ae09c6f369941fb25dde69260082e,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
871,wuhao,1595317141735,5a5bb1704f8ae09c6f369941fb25dde69260082e,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
872,wuhao,1595318965341,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,322,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
873,wuhao,1595319612733,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
874,wuhao,1595320102261,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,debug,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
875,wuhao,1595320427345,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,debug_server,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
876,wuhao,1595321499443,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
877,wuhao,1595321903488,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
878,wuhao,1595322284304,68ca63f4f731903d95c05e8e580166a88958f9e5,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
879,wuhao,1595322602196,abaf5ed0761a4b059e9b1d02270e790c2391a661,origin/weixutao,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
880,weixutao,1595323318560,b47a7a3ccdf97e64a470ba8da25bbb4d43a14fa2,origin/weixutao,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
881,weixutao,1595323850436,b47a7a3ccdf97e64a470ba8da25bbb4d43a14fa2,origin/weixutao,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
882,yaojunjie,1595328612425,24ebe5bd19b9f3ab170a7aaf0a710f150ca9574c,origin/release/v1.1.7,ios,debug,1.1.7,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,882,UNDEFINED,UNDEFINED,UNDEFINED
883,yaojunjie,1595329595635,dcf79b160011721f05bf503f3a2164932625a667,v1.1.7.1,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,883,UNDEFINED,UNDEFINED,UNDEFINED
884,yaojunjie,1595330391166,24ebe5bd19b9f3ab170a7aaf0a710f150ca9574c,origin/release/v1.1.7,ios,debug,1.1.7,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,884,UNDEFINED,UNDEFINED,UNDEFINED
885,sunshilong,1595332124717,24ebe5bd19b9f3ab170a7aaf0a710f150ca9574c,origin/release/v1.1.7,ios,release,1.1.7,UNDEFINED,upload_patch_choose,UNDEFINED,UNDEFINED,22,UNDEFINED,ios_debug,201838f1_1_1_7,24ebe5bd19b9f3ab170a7aaf0a710f150ca9574c
886,yaojunjie,1595386968787,d3f7c00035147af3139a0c17e4aa322da39fe318,origin/lua,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,886,UNDEFINED,UNDEFINED,UNDEFINED
887,wuhao,1595412645083,b6cd5b5194d1723105dda7617d51bcd056927c5b,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
888,wuhao,1595413236406,929b547c856fae6444d058e7b2b39a800f003721,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
889,wuhao,1595413995862,e1eb483bd7bb7014b1b8315fed072609ef9b353c,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
890,zhouyuan,1595419386377,20967eb74a154252987af34154aa8f2bebea1e6a,origin/lua,ios,debug,1.1.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,890,UNDEFINED,UNDEFINED,UNDEFINED
891,zhouyuan,1595419513856,20967eb74a154252987af34154aa8f2bebea1e6a,origin/lua,ios,debug,1.1.8,UNDEFINED,build_app,UNDEFINED,adhoc ,22,891,UNDEFINED,UNDEFINED,UNDEFINED
892,weixutao,1595473575922,0861bbaed44567157754f639fecc5739f3a74712,origin/weixutao,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
893,weixutao,1595474337889,0861bbaed44567157754f639fecc5739f3a74712,origin/weixutao,android,debug,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
894,weixutao,1595475294899,0861bbaed44567157754f639fecc5739f3a74712,origin/weixutao,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
895,wuhao,1595479565160,88387577997f71c51b072396851c52b6926ae80e,origin/weixutao,android,debug,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
896,weixutao,1595484471100,88387577997f71c51b072396851c52b6926ae80e,origin/weixutao,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
897,weixutao,1595486253389,88387577997f71c51b072396851c52b6926ae80e,origin/weixutao,android,debug,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
898,weixutao,1595487352972,88387577997f71c51b072396851c52b6926ae80e,origin/weixutao,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
899,sunshilong,1595561220595,255f2b119ef1995f1817f7a5a3b1cb2f6547d954,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
900,yaojunjie,1595648226280,853169bb024f1ef9ad903120b97c8e45844f13e5,origin/release/v1.1.7,ios,debug,1.1.7,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,900,UNDEFINED,UNDEFINED,UNDEFINED
901,sunshilong,1595662481565,853169bb024f1ef9ad903120b97c8e45844f13e5,origin/release/v1.1.7,ios,release,1.1.7,UNDEFINED,upload_patch_choose,UNDEFINED,UNDEFINED,22,UNDEFINED,ios_debug,201838f1_1_1_7,853169bb024f1ef9ad903120b97c8e45844f13e5
902,weixutao,1595665104261,f6909b8c9e503d1b0f2558101b35f9cfff3c48d6,origin/weixutao,android,debug,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
903,wuhao,1595824457425,68b24a661aee3b70756387fe12f822bbf45b4aed,origin/lua,ios,debug,1.1.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
904,wuhao,1595839726031,2109d5ffb993e32ad8c630768fffd93d8b425e5f,origin/lua,ios,debug,1.1.8,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
905,NO_JOB,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
906,weixutao,1595901017568,c5144dc7c1b9f41212cfceedf4f1a5e262e4fc8c,origin/lua,android,debug,1.1.8,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
907,yaojunjie,1595901915039,c5144dc7c1b9f41212cfceedf4f1a5e262e4fc8c,origin/lua,ios,debug,1.1.8,UNDEFINED,build_app,UNDEFINED,adhoc ,22,907,UNDEFINED,UNDEFINED,UNDEFINED
908,yaojunjie,1595903724890,db7ab4fc481ecd4534b96d3d3c712386cbdf85f6,origin/lua,ios,debug,1.1.8,UNDEFINED,build_app,UNDEFINED,adhoc ,22,908,UNDEFINED,UNDEFINED,UNDEFINED
909,lanqixing,1596007741438,faea79712efcd4446b771381b6559fe661848e9f,origin/lua,android,debug,1.1.8,UNDEFINED,build_app,OBB,UNDEFINED,22,909,UNDEFINED,UNDEFINED,UNDEFINED
910,yaojunjie,1596009015932,faea79712efcd4446b771381b6559fe661848e9f,origin/lua,android,debug,1.1.8,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,910,UNDEFINED,UNDEFINED,UNDEFINED
911,wuhao,1596010098825,faea79712efcd4446b771381b6559fe661848e9f,origin/lua,android,debug,1.1.8,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
912,wuhao,1596011071067,ca15ec67e5e20cb90be0f0438b484bbb3d102d5f,origin/lua,android,release,1.1.8,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
913,wuhao,1596011503911,8b39606bfc4a852f67c64814b26b33612131a933,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
914,wuhao,1596012030415,edf94cebd97c56c78af24a45826cb57e48336630,origin/lua,android,release,1.1.8,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
915,sunshilong,1596077269333,ff7b3de5d976bf26e66d424056678c638927e775,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
916,weixutao,1596093572942,b7e7368298608e61b3ebe0bd739beabd0617cf31,origin/lua,android,debug,9.9.9,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
917,wuhao,1596094416147,b7e7368298608e61b3ebe0bd739beabd0617cf31,origin/lua,android,debug,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
918,wuhao,1596096574997,b7e7368298608e61b3ebe0bd739beabd0617cf31,origin/lua,android,release,1.1.6,UNDEFINED,build_app,OBB,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
919,wuhao,1596096918528,b7e7368298608e61b3ebe0bd739beabd0617cf31,origin/lua,android,release,1.1.6,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
920,yaojunjie,1596103143694,853169bb024f1ef9ad903120b97c8e45844f13e5,v1.1.7.3,ios,debug,1.1.7,UNDEFINED,build_app,UNDEFINED,adhoc ,22,920,UNDEFINED,UNDEFINED,UNDEFINED
