JOB_NUMBER,COMMIT_ID,BRANCH,PLATFORM,MODE,VERSION,MODIFY_LOG,BUILD_ACTION,PACKAGE_MODE,IPA_METHOD,BUILD_CODE,ALIAS,PATCH_PLATFORM_MODE,PATCH_VERSION,PATCH_COMMIT
575,dfa5cc98c90695b98df27688b982a46dfac1810d,origin/feature/cutscene,ios,debug,1.1.3,,build_app,undefined,adhoc ,19,,,,
576,66892c7f3bb113d187e8046b7c159f10f981c073,origin/feature/cutscene,ios,debug,1.1.3,,build_app,undefined,adhoc ,19,,,,
577,ca683e2b168c995344861e446ac947def6bb64a1,origin/lua,android,release,1.1.3,,upload_patch,undefined,,19,,,,
578,ca683e2b168c995344861e446ac947def6bb64a1,origin/lua,android,release,1.1.3,,build_app,undefined,,19,,,,
579,8f8253f1b9342119282768e9c7dff12fffbce9d3,origin/lua,android,release,1.1.3,,build_app,undefined,,19,,,,
580,b4107b82b9d0a02a1672149cc6589b42c6dd6e08,origin/lua,android,release,1.1.3,,build_app,undefined,,19,,,,
581,e034534d8e14cbd336ab2339cc1563d982f23588,origin/release/v1.1.2.2,ios,debug,1.1.2,,upload_patch,undefined,,19,,,,
582,e034534d8e14cbd336ab2339cc1563d982f23588,origin/release/v1.1.2.2,ios,release,1.1.2,,upload_patch,undefined,,19,,,,
583,f137d42ad9e23c5bb49f2902ca3b99bfb6e5125d,origin/release/v1.1.3,android,debug,1.1.3,,build_app,undefined,,10,,,,
584,f137d42ad9e23c5bb49f2902ca3b99bfb6e5125d,origin/release/v1.1.3,android,debug,1.1.3,,upload_patch,undefined,,20,,,,
585,f137d42ad9e23c5bb49f2902ca3b99bfb6e5125d,origin/release/v1.1.3,android,debug,1.1.3,,build_app,undefined,,20,,,,
586,c977b771041b11b854c52c8d473487c0ba4ce7ea,origin/lua,android,debug,1.1.3,,build_app,undefined,,20,,,,
587,c977b771041b11b854c52c8d473487c0ba4ce7ea,origin/lua,ios,debug,1.1.3,,build_app,undefined,adhoc ,20,,,,
588,f137d42ad9e23c5bb49f2902ca3b99bfb6e5125d,origin/release/v1.1.3,android,debug,1.1.3,,build_app,undefined,,20,,,,
589,c977b771041b11b854c52c8d473487c0ba4ce7ea,origin/lua,ios,debug,1.1.3,,upload_patch,undefined,,20,,,,
590,2158adac8022fd1506814e2dab856379f2dfc020,origin/release/v1.1.3,android,release,1.1.3,,build_app,undefined,,20,,,,
591,2158adac8022fd1506814e2dab856379f2dfc020,origin/release/v1.1.3,android,debug,1.1.3,,build_app,undefined,,20,,,,
592,556c3495b707a4035bbbcfd79397a8e37c51c944,origin/lua,ios,debug,1.1.3,,upload_patch,undefined,,20,,,,
593,3534d327c6bd6853befe1e891439863797b386e8,origin/release/v1.1.3,ios,debug,1.1.3,,upload_patch,undefined,,20,,,,
594,3534d327c6bd6853befe1e891439863797b386e8,origin/release/v1.1.3,ios,release,1.1.3,,upload_patch,undefined,,20,,,,
595,3534d327c6bd6853befe1e891439863797b386e8,origin/release/v1.1.3,android,debug,1.1.3,,upload_patch,undefined,,20,,,,
596,3534d327c6bd6853befe1e891439863797b386e8,origin/release/v1.1.3,android,release,1.1.3,,upload_patch,undefined,,10,,,,
597,3534d327c6bd6853befe1e891439863797b386e8,origin/release/v1.1.3,android,release,1.1.3,,build_app,undefined,,10,,,,
598,3534d327c6bd6853befe1e891439863797b386e8,origin/release/v1.1.3,android,release,1.1.33,,build_app,undefined,,24,,,,
599,3dd6a395d07bc5fce396b72daca271a7a4116098,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,599,,,
600,f08a55e3b47a576ca1d81c6f7a8bffc7e5805468,origin/release/v1.1.3,ios,debug,1.1.3,,upload_patch,undefined,,20,,,,
601,f08a55e3b47a576ca1d81c6f7a8bffc7e5805468,origin/release/v1.1.3,ios,debug,1.1.3,,upload_patch,undefined,,20,,,,
602,f08a55e3b47a576ca1d81c6f7a8bffc7e5805468,origin/release/v1.1.3,ios,release,1.1.3,,upload_patch,undefined,,20,,,,
603,6a04ba1cf3529dd41d63ba4f2bd6d393e9cccb53,origin/lua,android,debug,1.1.4,,upload_patch,undefined,,20,,,,
604,b3f9790eb5211b8d47bcdd303afb10df8c952281,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,,,,
605,c4d1acac6cf00a5c4a5ec15ac2fe8c81ef330464,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,605,,,
606,1f11249dc4574c6cda86bb398c215b1e2afde2ae,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,nick,,,
607,f08a55e3b47a576ca1d81c6f7a8bffc7e5805468,origin/release/v1.1.3,android,debug,1.1.3,,build_app,undefined,,20,607,,,
608,4a04f5cbc8b3e8544907fa3356bb4a5929f1f5e3,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,608,,,
609,f08a55e3b47a576ca1d81c6f7a8bffc7e5805468,origin/release/v1.1.3,android,debug,1.1.3,,build_app,undefined,,20,609,,,
610,87a8d1e17cad504c135b91e21833526481b09cd3,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,610,,,
611,e2cd8f16606589c8033fd5fe32119b7d627fdb98,origin/GameCenterTest,ios,release,1.1.4,,build_app,undefined,adhoc ,20,611,,,
612,642d0dcdb1f8cd5d71b4d987c771c78f822c33a7,origin/GameCenterTest,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,612,,,
613,642d0dcdb1f8cd5d71b4d987c771c78f822c33a7,origin/GameCenterTest,ios,release,1.1.4,,build_app,undefined,adhoc ,20,613,,,
614,2d2c85a5f63f0394d4ff3a6407ef6eb7efc19640,origin/GameCenterTest,ios,release,1.1.4,,build_app,undefined,adhoc ,20,614,,,
615,db550f2a4e2c97e4b5fb50f308afd38dde613dcd,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,nick,,,
616,5601ce2c019205f6b22c61a7a4b0ed2d65158f62,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
617,8daf3c6c97a0d9caadfb60b3d3f0444cd1206d59,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
618,0c81b89380c8d02bf2c614150103034185842708,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
619,1cec55b3b4b83feb8755b01e904863f41f4a331d,origin/GameCenterTest,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
620,d03a836f193b7f78181be82ee6d393e2223ed397,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,620,,,
621,0dc5cfc58906da71cd43b6c09d0ecd78f1c3e7d2,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
622,0dc5cfc58906da71cd43b6c09d0ecd78f1c3e7d2,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,622,,,
623,1cec55b3b4b83feb8755b01e904863f41f4a331d,origin/GameCenterTest,ios,release,1.1.4,,build_app,undefined,adhoc ,20,623,,,
624,2868fa10969c5267ec185637b32c5f8e22c11a7a,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
625,1cec55b3b4b83feb8755b01e904863f41f4a331d,origin/GameCenterTest,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
626,6a9aec3c94777c8fdc559f16e70f09c157ca0079,origin/GameCenterTest,ios,release,1.1.4,,build_app,undefined,adhoc ,20,626,,,
627,c908196b855f0c1897c665fb11e07d6e70486437,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,,,,
628,93f18dce04de4a5cbf7ced6abce2aeb4d5f4fe1d,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
629,48134019a87287236bc051b7aca3a8acbf3f7339,origin/GameCenterTest,ios,release,9.9.9,,build_app,undefined,adhoc ,20,629,,,
630,d96530e9e446a7f2e48d24a4bdd11b5bd64539bc,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,630,,,
631,e8ea53f74bbb8c7df8e347086091653f2312f233,origin/GameCenterTest,ios,debug,9.9.9,,upload_patch,undefined,,20,,,,
632,e7432d2592843b135457b3e190b2c33a974ae307,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,,,,
633,c43b536ef17c1d5280fa949331d20538f51e81b9,origin/GameCenterTest,ios,release,9.9.9,,build_app,undefined,adhoc ,20,633,,,
634,a55ada3f212641c323f34174ebbfc00f240731af,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
635,1e5cdc66e979bf480aade08ff03ceccebaf757d9,origin/testing/dup-iap,ios,debug,9.9.8,,build_app,undefined,adhoc ,20,635,,,
636,8f6180c10cbe24ba0d5a43e117450ac7318a7ce2,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
637,fac1a62442a4c6f4edc3bccf4ea82e6de0bc2ced,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,,,,
638,c064442f8f2771b06a86e2f1d292cd79332c4270,origin/testing/dup-iap,ios,debug,9.9.8,,upload_patch,undefined,,20,,,,
639,9d3fbd22a47a0be6104183be6f34b7387baad824,origin/GameCenterTest,ios,release,9.9.9,,build_app,undefined,adhoc ,20,639,,,
640,1fa72dfd6643cba21910378eb11881b972d6a4de,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,nick,,,
641,1e11379f589fe4218348373faf2e8852fb59224f,origin/lua,ios,debug,1.1.4,,build_app,undefined,adhoc ,20,641,,,
642,d221663dd68599d270acb23ed6b48298c70ad8e0,origin/GameCenterTest,ios,release,9.9.9,,build_app,undefined,adhoc ,20,642,,,
643,9317fe57ef20484a8705fa2d2fb304073ff7ec03,origin/GameCenterTest,ios,debug,9.9.9,,upload_patch,undefined,,20,,,,
644,8890d000fa358f9c76fe73e65c33db7adfda6a91,origin/GameCenterTest,ios,debug,9.9.9,,upload_patch,undefined,,20,,,,
645,d782f7f86c284ac88c3260c95e9353c59fc86535,origin/GameCenterTest,ios,release,9.9.9,,build_app,undefined,adhoc ,20,645,,,
646,a922dd93297c87a958730e4ce4beb52040b297de,origin/lua,ios,debug,1.1.4,,upload_patch,undefined,,20,,,,
647,1a92d26e1757a902b88a0f7e3ddda5062a1957b9,origin/GameCenterTest,ios,release,9.9.9,,build_app,undefined,adhoc ,20,647,,,
648,a922dd93297c87a958730e4ce4beb52040b297de,origin/release/v1.1.4,ios,release,1.1.4,,build_app,undefined,adhoc ,20,,,,
649,1a92d26e1757a902b88a0f7e3ddda5062a1957b9,origin/GameCenterTest,ios,debug,9.9.9,,upload_patch,undefined,,20,,,,
650,1a92d26e1757a902b88a0f7e3ddda5062a1957b9,origin/GameCenterTest,ios,release,9.9.9,,build_app,undefined,adhoc ,20,650,,,
651,4df6cfbe4761816d7d1e0dd3708a22e8ef891252,origin/lua,ios,debug,1.1.5,,build_app,undefined,adhoc ,21,,,,
652,56a35b05de6d87279030f2f0adc1fe83828af286,origin/feature/nick,ios,debug,1.1.5,,build_app,undefined,adhoc ,21,atlas,,,
653,d9dfb0e12f56a440f12f6b9299a4cb4f4b3ffca8,origin/feature/nick,ios,debug,1.1.5,,build_app,undefined,adhoc ,21,atlas,,,
654,639c4242f47fbf1d23f2477bf6d9ce6a8ee1f6cd,origin/feature/nick,ios,debug,1.1.5,,build_app,undefined,adhoc ,21,atlas,,,
655,f56affe12412c95a0ffaa45829e195d902d7e488,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,655,,,
656,f56affe12412c95a0ffaa45829e195d902d7e488,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,656,,,
657,707bd2769035efa9ca05bb40db984e3280f67abd,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,657,,,
658,8f939de0de8f043dde77a26755ce6c4b411589cc,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,658,,,
659,397c6368cdb400f9df826207d9363148b6cf7046,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,659,,,
660,e611d0048a0c1fcf4283c885efbb85a9c3781c8b,origin/lua,ios,debug,1.1.5,,upload_patch,undefined,,21,,,,
661,8dbacd40157b2971a45430a4b5908d2d301cf321,origin/lua,ios,release,9.9.9,,build_app,undefined,adhoc ,21,661,,,
662,b46918971e9a5326269947b2fd9794de946423c0,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,662,,,
663,4f93a781174a4a34d385b35fe968cc8aa368571e,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,663,,,
664,44e5972bf4d127c659d00ce48154c7e338175938,origin/lua,ios,debug,9.9.9,,upload_patch,undefined,,21,,,,
665,bf009d398972812652764e51b5bf6c6d3c1e54fa,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,,,,
666,60e5183b4264ef3d201f090119bd95bc152d94e8,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,,,,
667,5bfa8a8fcd0d144b636083286d39610dc8dbdaa6,origin/lua,ios,debug,9.9.9,,upload_patch,undefined,,21,,,,
668,9ce4935e181f9b3db26dbc4cac8f66630a132372,origin/lua,ios,debug,1.1.5,,build_app,undefined,adhoc ,21,,,,
669,9ce4935e181f9b3db26dbc4cac8f66630a132372,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,669,,,
670,7127f10db522ba8d53da1e80fd20ae5316d51aaf,origin/lua,ios,debug,9.9.9,,upload_patch,undefined,,21,,,,
671,53110655f695f80c15842ec369279f2043ea1c09,origin/lua,ios,debug,9.9.9,,build_app,undefined,adhoc ,21,671,,,
672,39460111ac688be3035c6febba63e30cee19c72c,origin/lua,ios,debug,9.9.9,,upload_patch,undefined,,21,,,,
673,39460111ac688be3035c6febba63e30cee19c72c,origin/lua,ios,release,9.9.9,,build_app,undefined,adhoc ,21,673,,,
674,35d5dd4ebd180753b690feb904c2062705b2cc75,origin/lua,ios,debug,9.9.9,,upload_patch,undefined,,21,,,,
675,4112a9c19136c611b8f99fe2c5808471de9b17a6,origin/lua,ios,debug,9.9.9,,upload_patch,undefined,,21,,,,
676,7e786f042a751177b49bc532b037c5db05219028,origin/lua,ios,release,9.9.9,,build_app,undefined,adhoc ,21,676,,,
677,1a9f053124a341a330c499a84f12e8dbf67669f1,origin/lua,ios,release,9.9.9,,build_app,undefined,adhoc ,21,677,,,
678,1a9f053124a341a330c499a84f12e8dbf67669f1,origin/release/v1.1.5,ios,release,1.1.5,,build_app,undefined,appstore,21,,,,
679,1a9f053124a341a330c499a84f12e8dbf67669f1,origin/release/v1.1.5,ios,release,1.1.5,,build_app,undefined,adhoc ,21,,,,
680,fcbb3d553e5ecc2ef2469397f980db7ec6b2e371,origin/release/v1.1.5,ios,release,1.1.5,,build_app,undefined,adhoc ,21,,,,
681,fcbb3d553e5ecc2ef2469397f980db7ec6b2e371,origin/release/v1.1.5,ios,release,1.1.5,,build_app,undefined,appstore,21,,,,
682,fcbb3d553e5ecc2ef2469397f980db7ec6b2e371,origin/release/v1.1.5,ios,release,1.1.5,,build_app,undefined,adhoc ,21,,,,
683,fcbb3d553e5ecc2ef2469397f980db7ec6b2e371,origin/release/v1.1.5,android,debug,1.1.5,,build_app,undefined,,21,,,,
684,0a289e633147559f1e2210ec282bfdbb28658d48,origin/release/v1.1.5,android,debug,1.1.5,,build_app,undefined,,21,,,,
685,0a289e633147559f1e2210ec282bfdbb28658d48,origin/release/v1.1.5,android,debug,1.1.5,,build_app,undefined,,21,,,,
686,5ed118b0e85be64d2af218acd5468a70d6696611,origin/release/v1.1.5,android,debug,1.1.5,,build_app,undefined,,21,,,,
687,5ed118b0e85be64d2af218acd5468a70d6696611,origin/release/v1.1.5,android,debug,1.1.5,,build_app,undefined,,21,,,,
688,5dcdbb8f2c6be95acad34deeff8f11f328815f44,origin/release/v1.1.5,android,debug,1.1.5,,build_app,undefined,,21,,,,
689,5dcdbb8f2c6be95acad34deeff8f11f328815f44,origin/release/v1.1.5,android,release,1.1.5,,build_app,undefined,,21,,,,
690,b5c88acd1fbb2f219533be0d71e2b454f004e87d,origin/release/v1.1.5,android,release,1.1.5,,build_app,undefined,,22,,,,
691,b5c88acd1fbb2f219533be0d71e2b454f004e87d,origin/release/v1.1.5,android,release,1.1.5,,upload_patch,undefined,,25,,,,
692,b5c88acd1fbb2f219533be0d71e2b454f004e87d,origin/release/v1.1.5,android,release,1.1.5,,build_app,undefined,,25,,,,
693,b5c88acd1fbb2f219533be0d71e2b454f004e87d,origin/release/v1.1.5,ios,debug,1.1.5,,build_app,undefined,adhoc ,22,,,,
694,b5c88acd1fbb2f219533be0d71e2b454f004e87d,origin/release/v1.1.5,ios,debug,1.1.5,,build_app,undefined,adhoc ,22,694,,,
695,799f8f420a72de07fe633f47b0961da922559407,origin/release/v1.1.5,ios,debug,1.1.5,,build_app,undefined,adhoc ,22,695,,,
696,ec7de5fc4f90237cf47b1709b0dc748317f474dd,origin/release/v1.1.5,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,,,,
697,5f669e6980f3de9cb052540aebb737a9134cd710,origin/release/v1.1.5,ios,debug,1.1.5,,build_app,undefined,adhoc ,21,,,,
698,32a8301d109cfd16bf4b96e9d277760ed59e994a,origin/test,ios,release,1.1.5,,build_app,undefined,adhoc ,22,698,,,
699,32a8301d109cfd16bf4b96e9d277760ed59e994a,origin/test,ios,release,1.1.5,,build_app,undefined,adhoc ,22,699,,,
700,a5a0b7169db7169d15a16fb4c3f4c15a834602ae,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,700,,,
701,a5a0b7169db7169d15a16fb4c3f4c15a834602ae,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,701,,,
702,4a2a738100e874b71eb6c9c991e94ca77bb7e74e,origin/test,ios,debug,1.1.5,,build_app,undefined,adhoc ,22,702,,,
703,6b4d5a3d3cd1aad87143f1aed4dab30ae003b517,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,703,,,
704,31f8a764a199385c534f99d3a6b9a4cc7612875e,origin/lua,ios,debug,1.1.7,,build_app,undefined,adhoc ,22,704,,,
705,79a8f7a7374c66925a78872aa49e668cb4f9e1f2,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,,,,
706,79a8f7a7374c66925a78872aa49e668cb4f9e1f2,origin/lua,ios,debug,1.1.7,,build_app,undefined,adhoc ,22,706,,,
707,79a8f7a7374c66925a78872aa49e668cb4f9e1f2,origin/lua,ios,debug,1.1.8,,build_app,undefined,adhoc ,22,707,,,
708,eb780afdcd99478cb84cd067c31c52b6fe0d0b6e,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,708,,,
709,d4b3d9743ad1807fa23f80e6ab280ac71eadd69e,origin/lua,ios,debug,1.1.7,,build_app,undefined,adhoc ,22,709,,,
710,909a69f8d04432b4705800ec5f250840f8a9d283,origin/lua,ios,debug,1.1.7,,upload_patch,undefined,,22,710,,,
711,9598357a59bab389c73fef572ac2e824cd7e6117,origin/lua,ios,release,1.1.8,,build_app,undefined,adhoc ,22,711测试沙盒支付闪退,,,
712,9598357a59bab389c73fef572ac2e824cd7e6117,origin/lua,ios,release,1.1.8,,build_app,undefined,adhoc ,22,712,,,
713,ccd367442d94baa7cd868017cc31000813bc64b5,origin/lua,ios,debug,1.1.9,,build_app,undefined,adhoc ,22,713,,,
714,433cbaa3362c8181d8cba32be4a0d0e22e8a7595,origin/lua,ios,debug,1.1.9,,upload_patch,undefined,,22,714,,,
715,22a3bc2ebc1c9f408439a90a5fd1913063c9f13e,origin/lua,ios,debug,1.1.9,,upload_patch,undefined,,22,715,,,
717,3d28717131d93cb43fdc6eb7df38fdfd1bb15ac9,origin/android,android,debug,1.1.6,,build_app,undefined,,22,,,,
718,651c043c6d6bffbd7e57a3418dadb9e56f629276,origin/android,android,debug,1.1.6,,build_app,undefined,,22,,,,
719,651c043c6d6bffbd7e57a3418dadb9e56f629276,origin/android,android,release,1.1.6,,build_app,undefined,,26,,,,
720,220f6556d590ead5cb4c0edc61d48f9e1f1888ec,origin/android,android,debug,1.1.6,,build_app,undefined,,22,,,,
721,e4fdb52d4ff7f826234a8bb4b10633102e2574ed,origin/android,android,debug,1.1.6,,build_app,undefined,,22,,,,
722,ee351f3f21b1c2822e873257400c1a11e791aad7,origin/android,android,debug,1.1.6,,build_app,undefined,,22,,,,
723,4a13c3cb3b3cd9706ad17470d7d40c1eee1517a0,origin/android,android,debug,1.1.6,,build_app,undefined,,22,,,,
724,4a13c3cb3b3cd9706ad17470d7d40c1eee1517a0,origin/android,android,debug,1.1.6,,build_app,undefined,,22,,,,
725,afd0cb690e5883a697e1fc4f514fc9a156d78213,origin/lua,ios,debug,1.1.10,,build_app,undefined,adhoc ,22,725,,,
726,c5056f6853338f6abb8a2216b25f20965da182fc,origin/lua,ios,debug,1.1.11,,build_app,undefined,adhoc ,22,726,,,
727,89db410fd43666e2ace8615b9fd4d282f92438fb,origin/release/v1.1.5,android,debug,1.1.6,,build_app,undefined,,22,,,,
728,89db410fd43666e2ace8615b9fd4d282f92438fb,origin/release/v1.1.5,android,release,1.1.5.1,,build_app,undefined,,27,,,,
729,2f75e4e77d0f7e3eb5f7af370b0cfdd80cd0ac43,origin/lua,ios,debug,1.1.11,,upload_patch,undefined,,22,729,,,
730,c0c6a3a9825aa309cbc86954f52cf1e8f4052063,origin/release/v1.1.5,android,release,1.1.5.1,,build_app,undefined,,27,,,,
731,854cce7cc3693f9b178c033910795f3da2873476,origin/release/v1.1.5,android,release,1.1.5.1,,build_app,undefined,,27,,,,
732,854cce7cc3693f9b178c033910795f3da2873476,origin/release/v1.1.5,android,release,1.1.5.1,,build_app,undefined,,28,,,,
733,aec965bb6ed33f6764a097c1d6cb4173721a3aa1,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,733,,,
734,33d2d80d32301cab3c4535afbadfcd2943e4b266,origin/lua,ios,release,1.1.7,,build_app,undefined,adhoc ,22,734,,,
735,10cdb65c4066e3278e2db3dab98c187b90313643,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,735,,,
736,10cdb65c4066e3278e2db3dab98c187b90313643,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,736,,,
737,1135e132566fe53dc33ef142fdccfaed700d3787,origin/lua,ios,debug_server,1.1.6,,build_app,undefined,adhoc ,22,,,,
738,1135e132566fe53dc33ef142fdccfaed700d3787,origin/lua,ios,debug_server,1.1.7,,build_app,undefined,adhoc ,738,,,,
739,d45b47a3b67b4d578641fb4bd96e970fd33e1155,origin/lua,android,debug,1.1.6,,build_app,undefined,,22,,,,
740,0dd5c5bbc9625b076db5cfd68aa66db0750281a7,origin/release/v1.1.5,android,release,1.1.5.2,,build_app,undefined,,29,,,,
741,363e7874a279e27d45088231aeb21e4d365df4aa,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,741,,,
742,0dd5c5bbc9625b076db5cfd68aa66db0750281a7,origin/release/v1.1.5,android,debug,1.1.6,,build_app,undefined,,22,,,,
743,b6f6bcf31cd9a8ee6603055851a0eb782f8ddeba,origin/feature/arena,ios,debug_server,1.1.6,,build_app,undefined,adhoc ,22,,,,
744,b8f207959c3c83a096d9734c51f97b2eaf45b694,origin/feature/arena,ios,debug_server,1.1.6,,build_app,undefined,adhoc ,22,,,,
745,3511f5ddb0bd8f4abffe65d3211888596a8901c7,origin/lua,ios,debug_server,1.1.19,,build_app,undefined,adhoc ,745,,,,
746,1ee211394bfb63f05ed014d960254c13c7263ff1,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,746,,,
747,f9f1d1f38cccca2c73bf32b504b244874d13c395,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,747,,,
748,ebe5643de73953d4a3d4ebbe7355e0b686873721,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,748,,,
749,3061009d8305e0e9a562a2f3fc20ee8b41b62eae,origin/release/v1.1.5,android,debug,1.1.6,,build_app,undefined,,22,,,,
750,4fdbdd65d709d1c5598718a3113f06afce4a8418,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,750,,,
751,0dbb5802c836f0a1c526b0a05ca1c2b0adafaaba,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,751,,,
752,0dbb5802c836f0a1c526b0a05ca1c2b0adafaaba,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,752,,,
753,787e01e58ec4f7c72552ed37f5d64c71d2e6ecfa,origin/feature/arena,ios,debug,1.1.6,,upload_patch,undefined,,22,,,,
754,787e01e58ec4f7c72552ed37f5d64c71d2e6ecfa,origin/feature/arena,ios,debug,1.1.17,,build_app,undefined,adhoc ,754,,,,
755,8738f30b31cff4cddaa819381a63bcafa6292aa7,origin/release/v1.1.5,android,debug,1.1.18,,build_app,undefined,,755,,,,
756,e4dfa19063ac7ccc863abe716072b41b3f659b8e,origin/release/v1.1.5,android,debug,1.1.19,,build_app,undefined,,756,,,,
757,d9ed6af69dc3494137be03b8b988137973422585,origin/lua,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,,,,
758,cfb8b5aa314f899e805a3f5cee3d183458d7c37b,origin/release/v1.1.5,android,release,1.1.5.2,,build_app,undefined,,36,,,,
759,e54b18ff813e016e337ee8d8e7bffffed6ebf968,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,759,,,
760,b5cf904db31d42e9fe2224521230b6ff82e4b571,origin/feature/arena,ios,debug,1.1.18,,build_app,undefined,adhoc ,760,,,,
761,4e4bf73593477751b0e9b7e18f981c5f93948e82,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,761,,,
762,a05bc2ff9b3e9f01b0cb5e49bd2c1006a5ada112,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,762,,,
763,d64782822d6e881ccfaef34c11aeb4e2c6fb88bf,origin/feature/arena,ios,debug,1.1.19,,build_app,undefined,adhoc ,763,,,,
764,276bfe2cbed061f221ab8217af4d00b6d486689e,origin/feature/arena,ios,debug,1.1.20,,build_app,undefined,adhoc ,764,,,,
765,7b8462d337d95972426282167098c20d7b76d29f,origin/lua,android,debug,1.1.6,,build_app,undefined,,22,,,,
766,276bfe2cbed061f221ab8217af4d00b6d486689e,origin/feature/arena,ios,debug,1.1.6,,build_app,undefined,adhoc ,22,766,,,
767,bb6e539abb0dce9034eba32682241697c85c02a2,origin/lua,ios,debug_server,1.1.6,,build_app,undefined,adhoc ,767,,,,
768,bb6e539abb0dce9034eba32682241697c85c02a2,origin/lua,android,debug_server,1.1.6,,build_app,undefined,,22,,,,
769,a9fe844cf0baa41287409b581ea04b59f5dbe5a0,origin/lua,android,debug_server,1.1.6,,build_app,undefined,,22,,,,
770,66174a485fab3b22f810793955d89fbfb2fb9875,origin/lua,android,debug_server,1.1.6,,build_app,undefined,,22,,,,
771,66174a485fab3b22f810793955d89fbfb2fb9875,origin/lua,android,debug_server,1.1.6,,build_app,undefined,,32767,,,,
772,7610e553fe1f004a4cce4369f18c185c6eebde92,origin/lua,android,release,1.1.6,,build_app,undefined,,32767,,,,
773,7302cf07c4b5a03043328672013f6bf0c344a0bc,origin/lua,android,release_obb,1.1.6,,build_app,undefined,,32768,,,,
775,24b915a91a1e494f49fc4eafc1c68c704b139125,origin/lua,android,release,1.1.6,,build_app,undefined,,32768,,,,
776,24b915a91a1e494f49fc4eafc1c68c704b139125,origin/lua,android,release_obb,1.1.6,,build_app,undefined,,32769,,,,
777,24b915a91a1e494f49fc4eafc1c68c704b139125,origin/lua,android,debug,1.1.6,,build_app,undefined,,32770,,,,
